myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,myFracServed,myFractionOfDisastersUsingDummy,myItemDemandMetWeighted,myWeightedDemand,myPeopleServedPerItemShipped,myPeopleServedPerItemAll,bigMCostDummy,objVal,objValPerUnitShipped,dualTotInv,dualTotInvAdj,compareObjVal_Cost,compareObjVal_Time,compareObjVal_pureKM
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20139,Time,Optimal,0.7887935198970615,0.057971014492753624,2697.586956521748,3419.889855072475,4.999999999814651,4.999999999853798,1000000.0,61012.54539450039,22.617452699618568,-57969.71963103125,1.2948617223737529,190220.0601291745,61012.545394500376,4266985.409701095
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20139,Time,Actual,0.6524767303104004,0.08695652173913043,2231.3985507246466,3419.889855072477,4.999999999775924,4.999999999853794,1000000.0,46772.39481300756,20.96102231298937,,,160822.59149841723,46772.39481300762,4655444.092799392
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,70966,Cost,Optimal,0.9670558929631757,0.021739130434782608,6614.449275362341,6839.77971014495,2.499999999962203,2.4999999999634492,1000000.0,176174.59110955574,26.63480870026649,-21738.53508499917,0.5953497834379959,176174.59110955568,149511.1554873361,10394305.29057721
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,70966,Cost,Actual,0.9670558929631757,0.021739130434782608,6614.44927536234,6839.779710144949,2.4999999999622036,2.4999999999634497,1000000.0,2768128.9242377314,418.4972639380084,,,2768128.924237731,626017089.8449763,13247034.351181554
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,70966,Time,Optimal,0.9670558929631757,0.021739130434782608,6614.449275362341,6839.77971014495,2.499999999962203,2.4999999999634492,1000000.0,149511.15548733613,22.603719411981658,-21738.63339673038,0.497038052228163,176174.59110955568,149511.1554873361,10394305.29057721
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,70966,Time,Actual,0.8755483692032601,0.043478260869565216,5988.557971014513,6839.7797101449505,2.4999999999582543,2.499999999963449,1000000.0,125785.49714838107,21.004304835170778,,,162793.78075946227,125785.49714838093,12302884.532133825
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Cost,Optimal,0.5568117288260476,0.09420289855072464,9521.173913043518,17099.449275362385,0.9999999999894964,0.9999999999941513,1000000.0,87670.84116075971,9.207986531968958,-94202.0319679243,0.866582800343167,87670.84116075977,215079.14704927595,14945909.529352648
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Cost,Actual,0.5568117288260467,0.09420289855072464,9521.173913043513,17099.449275362404,0.9999999999894971,0.9999999999941503,1000000.0,259093.22873265823,27.21231973034257,,,259093.22873265838,106881741.97542198,25977147.245086156
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Time,Optimal,0.5568117288260476,0.09420289855072464,9521.173913043518,17099.449275362385,0.9999999999894964,0.9999999999941513,1000000.0,215079.14704927598,22.589561855641524,-94200.76947819736,2.129072527284734,87670.84116075977,215079.14704927595,14945909.529352648
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Time,Actual,0.5505745587163585,0.09420289855072464,9414.521739130467,17099.4492753624,0.9999999999893786,0.9999999999941506,1000000.0,229568.06237819363,24.38446356988903,,,105514.09829787549,229568.06237819343,25812217.83484995
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,JerryCanGen,97626,Cost,Optimal,0.9999999999853797,0.0,6839.779710144954,6839.779710144954,2.4999999999634475,2.4999999999634475,1000000.0,6396.130456438135,0.9351369089939696,-0.040273631237788717,-0.040273631237788717,6396.130456438134,130780.78751039342,7990398.300010997
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,JerryCanGen,97626,Cost,Actual,0.9999999999853797,0.0,6839.779710144943,6839.779710144943,2.4999999999634515,2.4999999999634515,1000000.0,167397.8050469094,24.47415152803432,,,167397.80504690926,930582047.8882219,10622709.149803374
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,JerryCanGen,97626,Time,Optimal,0.9999999999853797,0.0,6839.779710144956,6839.779710144956,2.499999999963447,2.499999999963447,1000000.0,130696.99992840167,19.108363933510507,-0.7503684276560569,-0.7503684276560569,6398.19153519186,130696.99992840172,8020574.181767051
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,JerryCanGen,97626,Time,Actual,0.8639612090101185,0.050724637681159424,5909.304347826098,6839.779710144941,2.499999999957698,2.4999999999634523,1000000.0,106685.56937821196,18.053828859847748,,,5681.18707589428,106685.56937821193,9215711.224280423
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,39,MosquitoNetGen,56466,Cost,Optimal,0.9853841121413601,0.02564102564102564,6102.256410256409,6192.76923076923,2.499999999959032,2.499999999959631,1000000.0,13629.126395808753,2.2334568525632847,-25641.081574101154,-0.05593307551316684,13629.126395808755,117165.10346059928,4648893.372794988
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,39,MosquitoNetGen,56466,Cost,Actual,0.9853841121413601,0.02564102564102564,6102.256410256407,6192.769230769228,2.4999999999590328,2.4999999999596314,1000000.0,507268.8682879913,83.12808151212444,,,507268.8682879915,1116172364.0190508,8754914.794573285
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,39,MosquitoNetGen,56466,Time,Optimal,0.9853841121413601,0.02564102564102564,6102.256410256409,6192.76923076923,2.499999999959032,2.499999999959631,1000000.0,117165.10346059928,19.20029175793944,-25641.417623061294,-0.3919820356532,13629.126395808755,117165.10346059928,4648893.372794988
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,39,MosquitoNetGen,56466,Time,Actual,0.805161520039334,0.07692307692307693,4986.179487179486,6192.76923076923,2.4999999999498623,2.499999999959631,1000000.0,95440.94212771031,19.14109637873945,,,12288.752903376133,95440.9421277103,6746440.041726793
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tent,1330,Cost,Optimal,0.183765982796005,0.2536231884057971,628.4594202898572,3419.889855072476,4.999999999204406,4.999999999853795,1000000.0,241493.89866163375,384.2633125171804,-253530.43808854767,92.75031724944711,241493.89866163375,14371.081559651595,1111637.5435745148
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tent,1330,Cost,Actual,0.1837659827960037,0.2536231884057971,628.4594202898519,3419.889855072471,4.999999999204448,4.999999999853802,1000000.0,12423860.80405555,19768.755787523503,,,12423860.804055579,211092245.0378677,1537032.279693878
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tent,1330,Time,Optimal,0.183765982796005,0.2536231884057971,628.4594202898572,3419.889855072476,4.999999999204406,4.999999999853795,1000000.0,14371.08155965159,22.86715910907448,-253617.48530972534,5.703096071782056,241493.89866163375,14371.081559651595,1111637.5435745148
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tent,1330,Time,Actual,0.12204393394802959,0.43478260869565216,417.3768115942058,3419.889855072473,4.999999998802023,4.9999999998538,1000000.0,9636.34221450966,23.087871545604205,,,181069.4997077039,9636.342214509694,1116707.4600389488
