depotCity,depotCountry,depotGglCountryAscii,depotGglAddressAscii,depotGglLat,depotGglLong,disasterCity,disasterCountry,disasterGglCountryAscii,disasterGglAddressAscii,disasterGglLat,disasterGglLong,drivingTime_hrs,distance_km
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Mexico City,Mexico,Mexico,"Mexico City, Federal District, Mexico",19.4326077,-99.133208,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Ulaanbaatar,Mongolia,Mongolia,"Ulaanbaatar, Mongolia",47.91999999999999,106.92,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Podgorica,Montenegro,Montenegro,"Podgorica, Montenegro",42.441044,19.262825,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Plymouth,Montserrat,Montserrat,"Plymouth, Montserrat",16.706523,-62.21573799999999,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Rabat,Morocco,Morocco,"Rabat, Morocco",33.9715904,-6.8498129,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Maputo,Mozambique,Mozambique,"Maputo, Mozambique",-25.966667,32.583333,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Naypyidaw,Myanmar,Republic of the Union of Myanmar,"Naypyitaw, Republic of the Union of Myanmar",19.75,96.10000000000001,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Windhoek,Namibia,Namibia,"Windhoek, Namibia",-22.57,17.083611,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Kathmandu,Nepal,Nepal,"Kathmandu 44600, Nepal",27.7,85.333333,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Amsterdam,Netherlands,The Netherlands,"Amsterdam, The Netherlands",52.3702157,4.895167900000001,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Noumea,New Caledonia,New Caledonia,"Noumea, New Caledonia",-22.2758,166.458,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Wellington,New Zealand,New Zealand,"Wellington, New Zealand",-41.2864603,174.776236,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Managua,Nicaragua,Nicaragua,"Managua, Nicaragua",12.136389,-86.251389,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Niamey,Niger,Niger,"Niamey, Niger",13.521389,2.105278,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Abuja,Nigeria,Nigeria,"Abuja, Nigeria",9.066666999999999,7.483333000000001,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Alofi,Niue,Niue,"Alofi, Niue",-19.0553711,-169.9178709,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Oslo,Norway,Norway,"Oslo, Norway",59.9138688,10.7522454,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Muscat,Oman,Oman,"Muscat, Oman",23.61,58.54,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Islamabad,Pakistan,Pakistan,"Islamabad, Pakistan",33.7293882,73.0931461,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Ngerulmud,Palau,Palau,Palau,7.514979999999999,134.58252,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Panama City,Panama,Panama,Panama,8.983333,-79.516667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Port Moresby,Papua New Guinea,Papua New Guinea,"Port Moresby, Papua New Guinea",-9.443800399999999,147.1802671,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Asuncion,Paraguay,Paraguay,"Asuncion, Paraguay",-25.282197,-57.63509999999999,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Lima,Peru,Peru,"Lima, Peru",-12.046374,-77.0427934,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Manila,Philippines,Philippines,"Manila, Philippines",14.5995124,120.9842195,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Warsaw,Poland,Poland,"Warsaw, Poland",52.2296756,21.0122287,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Lisbon,Portugal,Portugal,"Lisbon, Portugal",38.7222524,-9.1393366,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,San Juan,Puerto Rico,Puerto Rico,"San Juan, Puerto Rico",18.4663338,-66.1057217,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Doha,Qatar,Qatar,"Doha, Qatar",25.286667,51.533333,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Bucharest,Romania,Romania,"Bucharest, Romania",44.4325,26.103889,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Moscow,Russia,Russia,"Moscow, Russia",55.755826,37.6173,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Kigali,Rwanda,Rwanda,"Kigali, Rwanda",-1.943889,30.059444,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Apia,Samoa,Samoa,"Apia, Samoa",-13.833333,-171.75,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Riyadh,Saudi Arabia,Saudi Arabia,Riyadh Saudi Arabia,24.633333,46.716667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Dakar,Senegal,Senegal,"Dakar, Senegal",14.7645042,-17.3660286,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Victoria,Seychelles,Seychelles,"Victoria, Seychelles",-4.6167,55.45,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Freetown,Sierra Leone,Sierra Leone,"Freetown, Sierra Leone",8.484444,-13.234444,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Singapore,Singapore,Singapore,Singapore,1.2800945,103.8509491,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Bratislava,Slovakia,Slovakia,"Bratislava, Slovakia",48.1458923,17.1071373,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Ljubljana,Slovenia,Slovenia,"Ljubljana, Slovenia",46.0569465,14.5057515,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Mogadishu,Somalia,Somalia,"Mogadishu, Somalia",2.033333,45.35,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Pretoria,South Africa,South Africa,"Pretoria, South Africa",-25.746111,28.188056,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Madrid,Spain,Spain,"Madrid, Spain",40.4167754,-3.7037902,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Sri Jayawardenapura Kotte,Sri Lanka,Sri Lanka,"Sri Jayawardenepura Kotte, Sri Lanka",6.8940701,79.9024779,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Khartoum,Sudan,Sudan,"Khartoum, Sudan",15.566667,32.516667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Paramaribo,Suriname,Suriname,"Paramaribo, Suriname",5.8520355,-55.2038278,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Mbabane,Swaziland,Swaziland,"Mbabane, Swaziland",-26.316667,31.133333,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Stockholm,Sweden,Sweden,"Stockholm, Sweden",59.32932349999999,18.0685808,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Bern,Switzerland,Switzerland,"Berne, Switzerland",46.9479222,7.444608499999999,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Dushanbe,Tajikistan,Tajikistan,"Dushanbe, Tajikistan",38.536667,68.78,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Bangkok,Thailand,Thailand,"Bangkok, Thailand",13.7278956,100.5241235,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Lome,Togo,Togo,"Lome, Togo",6.137778,1.2125,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Nuku`alofa,Tonga,Tonga,"Nuku'alofa, Tonga",-21.133333,-175.2,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Port of Spain,Trinidad and Tobago,Trinidad and Tobago,"Port of Spain, Trinidad and Tobago",10.666667,-61.51666700000001,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Tunis,Tunisia,Tunisia,"Tunis, Tunisia",36.8064948,10.1815316,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Ankara,Turkey,Turkey,"Ankara/Ankara Province, Turkey",39.92077,32.85411,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Ashgabat,Turkmenistan,Turkmenistan,"Ashgabat, Turkmenistan",37.933333,58.366667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Funafuti,Tuvalu,Tuvalu,"Funafuti, Tuvalu",-8.516667,179.216667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Kampala,Uganda,Uganda,"Kampala, Uganda",0.313611,32.581111,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Kiev,Ukraine,Ukraine,"Kiev, Kyiv city, Ukraine",50.4501,30.5234,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Abu Dhabi,United Arab Emirates,United Arab Emirates,Abu Dhabi - United Arab Emirates,24.466667,54.36666700000001,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,"Washington, D.C.",United States,United States,"Washington, DC, USA",38.9071923,-77.0368707,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Montevideo,Uruguay,Uruguay,"Montevideo, Uruguay",-34.883611,-56.18194399999999,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Tashkent,Uzbekistan,Uzbekistan,"Tashkent, Uzbekistan",41.266667,69.216667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Port Vila,Vanuatu,Vanuatu,"Port Vila, Vanuatu",-17.7332512,168.3273245,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Caracas,Venezuela,Venezuela,"Caracas, Venezuela",10.5,-66.916667,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Lusaka,Zambia,Zambia,"Lusaka, Zambia",-15.416667,28.283333,1000000.0,1000000.0
Panama City,Panama,Panama,Panama,8.983333,-79.516667,Harare,Zimbabwe,Zimbabwe,"Harare, Zimbabwe",-17.863889,31.029722,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Bangui,Central African Republic ,Central African Republic,"Bangui, Central African Republic",4.366667,18.583333,95,6886
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Kingstown,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"Kingstown, Saint Vincent and the Grenadines",13.157778,-61.22499999999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Berlin,Germany,Germany,"Berlin, Germany",52.52000659999999,13.404954,65,6326
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Ponta Delgada,Azores,Portugal,"Ponta Delgada, Portugal",37.742242,-25.67495,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Road Town,British Virgin Islands,British Virgin Islands,"Road Town, British Virgin Islands",18.431389,-64.62305599999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Mata-Utu,Wallis and Futuna ,Wallis and Futuna,"Mata'utu, Wallis and Futuna",-13.2825091,-176.1764475,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Taipei,Taiwan,Taiwan,"Taipei City, Taiwan",25.091075,121.5598345,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Prague,Czech Republic,Czech Republic,"Prague, Czech Republic",50.0755381,14.4378005,61,5977
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Chisinau,Moldova,Moldova,"Chisinau, Moldova",47.0107,28.8687,58,4913
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Macau,,Macau,Macau,22.198745,113.543873,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Pyongyang,North Korea,North Korea,"Pyongyang, North Korea",39.0392193,125.7625241,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Santo Domingo,Dominican Republic,Dominican Republic,"Santo Domingo, Dominican Republic",18.466667,-69.95,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Hanoi,Vietnam,Vietnam,"Hanoi, Hoan Kiem District, Hanoi, Vietnam",21.033333,105.85,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Kingstown,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"Kingstown, Saint Vincent and the Grenadines",13.157778,-61.22499999999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Sao Tome,Sao Tome et Principe,Sao Tome and Principe,"Sao Tome, Sao Tome and Principe",0.3301924,6.733343,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Yamoussoukro,Cote d'Ivoire,Cote d'Ivoire,"Yamoussoukro, Cote d'Ivoire",6.816667000000001,-5.283333,128,9865
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Charlotte Amalie,US Virgin Islands,U.S. Virgin Islands,"Charlotte Amalie, St. Thomas 00802, USVI",18.3419004,-64.9307007,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Majuro,Marshall Islands,Marshall Islands,"Majuro Atoll, RMI",7.1164214,171.1857736,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Mata-Utu,Wallis and Futuna,Wallis and Futuna,"Mata'utu, Wallis and Futuna",-13.2825091,-176.1764475,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Dili,Timor-Leste,Timor-Leste,"Dili, Timor-Leste",-8.5568557,125.5603143,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Tripoli,Libya,Libya,"Tripoli, Libya",32.8084124,13.1509672,63,5178
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Damascus,Syria,Syria,"Damascus, Syria",33.513,36.292,27,2892
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Avarua,Cook Islands,Cook Islands,"Avarua District, Cook Islands",-21.2129007,-159.7823059,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Bandar Seri Begawan,Brunei,Brunei,"Bandar Seri Begawan, Brunei",4.890278,114.942222,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Kinshasa,Democratic Republic of the Congo,Democratic Republic of the Congo,"Kinshasa, Democratic Republic of the Congo",-4.331666999999999,15.313889,133,9837
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Tehran,Iran,Iran,"Tehran, Iran",35.696111,51.423056,25,2543
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Skopje,Macedonia,Macedonia (FYROM),"Skopje, Macedonia (FYROM)",41.9973462,21.4279956,51,4927
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Seoul,South Korea,South Korea,"Seoul, South Korea",37.566535,126.9779692,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Sarajevo,Bosnia and Herzegovina,Bosnia and Herzegovina,"Sarajevo, Bosnia and Herzegovina",43.8562586,18.4130763,58,5286
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Saipan,Northern Mariana Islands,Northern Mariana Islands,"Saipan, 96950, CNMI",15.177801,145.750967,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Jerusalem,Palestine,Israel,"Jerusalem, Israel",31.768319,35.21371,32,3254
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Las Palmas,Canary Islands,Spain,"Las Palmas, Spain",28.1235459,-15.4362574,116,9467
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Banjul,Gambia,The Gambia,"Banjul, The Gambia",13.453056,-16.5775,125,11609
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,22,2254
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Hong Kong,,Hong Kong,Hong Kong,22.396428,114.109497,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Bissau,Guinea-Bissau,Guinea-Bissau,"Bissau, Guinea-Bissau",11.8816553,-15.6177942,130,12088
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Praia,Cape Verde,Cape Verde,"Praia, Cape Verde",14.95,-23.516667,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Tokelau,,Tokelau,Tokelau,-9.200199999999999,-171.8484,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Saint-Denis,Reunion,Reunion,"Saint-Denis, Reunion",-20.882057,55.450675,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Honiara,Solomon Islands,Solomon Islands,"Honiara, Solomon Islands",-9.4456381,159.9728999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Palikir,Federated States of Micronesia,Micronesia,"Palikir, Pohnpei, Micronesia",6.917222,158.158889,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Willemstad,Netherlands Antilles,Curacao,"Willemstad, Curacao",12.1224221,-68.8824233,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,London,United Kingdom,United Kingdom,"London, UK",51.5073509,-0.1277583,73,7172
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Vientiane,Laos,Laos,"Vientiane, Laos",17.966667,102.6,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Cockburn Town,Turks and Caicos Islands,Turks and Caicos Islands,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",21.459,-71.139,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Basseterre,Saint Kitts and Nevis,Saint Kitts and Nevis,"Basseterre, Saint Kitts and Nevis",17.3026058,-62.7176924,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Prague,Czech Republic,Czech Republic,"Prague, Czech Republic",50.0755381,14.4378005,61,5977
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Fort-de-France,Martinique,Martinique,"Fort-de-France Bay, Martinique",14.6160647,-61.0587804,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Beijing,China,China,"Beijing, China",39.90403,116.407526,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Jamestown,Saint Helena,Saint Helena,"Jamestown STHL 1ZZ, Saint Helena",-15.92213,-5.704682,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Mamoudzou,Mayotte,Mayotte,"Mamoudzou, Mayotte",-12.7806,45.22779999999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Dodoma,Tanzania,Tanzania,"Dodoma, Tanzania",-6.173056,35.741944,100,7654
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Castries,Saint Lucia,Saint Lucia,"Castries City, Saint Lucia",14.0101094,-60.98746869999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,22,2254
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Juba,South Sudan,South Sudan,"Juba, South Sudan",4.85,31.6,92,6208
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Basse-Terre,Guadeloupe,Guadeloupe,"Basse Terre, Guadeloupe",16,-61.733333,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Moscow,Russia,Russia,"Moscow, Russia",55.755826,37.6173,62,5352
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,54,5086
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Berlin,Germany,Germany,"Berlin, Germany",52.52000659999999,13.404954,65,6326
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Brazzaville,Republic of the Congo,Congo,"Brazzaville, Congo",-4.267778,15.291944,134,9845
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,54,5086
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Kabul,Afghanistan,Afghanistan,"Kabul, Afghanistan",34.533333,69.166667,49,4522
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Tirana,Albania,Albania,"Tirana, Albania",41.3275459,19.8186982,54,5127
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Algiers,Algeria,Algeria,"Algiers, Algeria",36.752887,3.042048,78,6417
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Pago Pago,American Samoa,American Samoa,"Pago Pago, Eastern, American Samoa",-14.279444,-170.700556,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Luanda,Angola,Angola,"Luanda, Angola",-8.838333,13.234444,144,10608
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,The Valley,Anguilla,Anguilla,"The Valley AI-2640, Anguilla",18.2148129,-63.0574406,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,St. John's,Antigua and Barbuda,Antigua and Barbuda,"Saint John's, Antigua and Barbuda",17.116667,-61.84999999999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Buenos Aires,Argentina,Argentina,"Buenos Aires, Argentina",-34.6037232,-58.3815931,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Yerevan,Armenia,Armenia,"Yerevan, Armenia",40.183333,44.516667,36,3325
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Canberra,Australia,Australia,"Canberra ACT 2601, Australia",-35.2819998,149.1286843,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Vienna,Austria,Austria,"Vienna, Austria",48.2081743,16.3738189,59,5695
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Baku,Azerbaijan,Azerbaijan,"Baku, Azerbaijan",40.4349504,49.8676232,34,3193
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Nassau,Bahamas,The Bahamas,"Nassau, The Bahamas",25.06,-77.345,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Manama,Bahrain,Bahrain,"Manama, Bahrain",26.216667,50.583333,9,1052
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Dhaka,Bangladesh,Bangladesh,"Dhaka, Bangladesh",23.810332,90.4125181,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Bridgetown,Barbados,Barbados,"Bridgetown, Barbados",13.1132219,-59.59880889999999,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Minsk,Belarus,Belarus,"Minsk, Belarus",53.9,27.566667,69,5744
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Brussels,Belgium,Belgium,"Brussels, Belgium",50.8503396,4.3517103,69,6808
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Belmopan,Belize,Belize,"Belmopan, Belize",17.251389,-88.76694400000001,1000000.0,1000000.0
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Porto-Novo,Benin,Benin,"Porto Novo, Benin",6.497222,2.605,114,8734
Dubai,United Arab Emirates,United Arab Emirates,Dubai - United Arab Emirates,25.2,55.3,Hamilton,Bermuda,Bermuda,"Hamilton, Bermuda",32.294816,-64.781375,1000000.0,1000000.0
